paths    spawn_tags    blacklisted    spawn_value    spawn_price    prob_accompanying_obj    all_accompanying_obj
/obj/item/device/radio/headset/heads/rd    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/radio/headset/heads/hos    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/radio/headset/heads/ce    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/radio/headset/heads/cmo    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/radio/headset/heads/hop    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/radio/headset/heads/merchant    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/radio/headset/heads/preacher    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/radio/headset/headset_cargo    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/radio/headset/headset_service    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/radio/headset/ia    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/radio/headset/church    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/radio/headset/ert    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/radio/headset    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/radio/beacon/bacon    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/radio/beacon/explosion_watcher    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/radio/beacon    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/radio/electropack    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/radio/off    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/radio/phone/medbay    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/radio/phone    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/radio    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/spy_sensor    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/suit_cooling_unit    obj;item;divice    blacklisted=0    spawn_value=8.12442   spawn_price=203.5   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/t_scanner    obj;item;divice    blacklisted=0    spawn_value=3.74307   spawn_price=52   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/taperecorder/empty    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/taperecorder    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/batterer    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/transfer_valve    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/uplink/hidden    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/uplink    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/violin    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/hailer    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/medical    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/viro    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/engineering    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/security    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/detective    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/warden    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/janitor    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/science    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/clown    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/heads/hop    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/heads/hos    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/heads/ce    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/heads/cmo    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/heads/rd    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/heads    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/captain    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/cargo    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/quartermaster    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/shaftminer    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/syndicate    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/chaplain    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/lawyer    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/botanist    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/roboticist    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/clear    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/chef    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/bar    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/atmos    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/chemist    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/ai/pai    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda/ai    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/pda    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/syndicate    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/binary    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/headset_sec    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/headset_eng    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/headset_rob    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/headset_med    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/headset_church    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/headset_sci    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/headset_moebius    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/headset_com    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/heads/captain    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/heads/ai_integrated    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/heads/rd    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/heads/moebius    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/heads/hos    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/heads/ce    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/heads/cmo    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/heads/hop    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/heads/merchant    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/heads/preacher    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/heads/admin    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/heads    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/headset_cargo    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/headset_service    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey/entertainment    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/encryptionkey    obj;item;divice    blacklisted=1    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/scanner/gas    obj;item;divice    blacklisted=0    spawn_value=3.74307   spawn_price=52   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/scanner/health    obj;item;divice    blacklisted=0    spawn_value=5.44188   spawn_price=52   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/scanner/mass_spectrometer/adv    obj;item;divice    blacklisted=0    spawn_value=0.983129   spawn_price=52   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/scanner/mass_spectrometer    obj;item;divice    blacklisted=0    spawn_value=1.93364   spawn_price=52   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/scanner/plant    obj;item;divice    blacklisted=0    spawn_value=1.93364   spawn_price=52   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/scanner/price    obj;item;divice    blacklisted=0    spawn_value=3.74307   spawn_price=52   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/scanner/reagent/adv    obj;item;divice    blacklisted=0    spawn_value=1.93364   spawn_price=52   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/scanner/reagent    obj;item;divice;science    blacklisted=0    spawn_value=8.53533   spawn_price=52   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/scanner/xenobio    obj;item;divice    blacklisted=0    spawn_value=8.53533   spawn_price=52   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/scanner/mining/advanced    obj;item;divice    blacklisted=0    spawn_value=8.53533   spawn_price=52   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/scanner/mining    obj;item;divice    blacklisted=0    spawn_value=8.53533   spawn_price=52   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/assembly/igniter    obj;item;assembly    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/assembly/infra    obj;item;assembly    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/assembly/mousetrap/armed    obj;item;trap_armed    blacklisted=0    spawn_value=8   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/assembly/mousetrap    obj;item;assembly    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/assembly/prox_sensor    obj;item;assembly    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/assembly/signaler    obj;item;assembly    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/assembly/timer    obj;item;assembly    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/assembly/voice    obj;item;assembly    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/onetankbomb    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/assembly_holder/timer_igniter    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/assembly_holder    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/uv_light    obj;item;divice    blacklisted=0    spawn_value=8.54776   spawn_price=50   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/eftpos    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/electronic_assembly/medium    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/electronic_assembly/large    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/electronic_assembly/drone    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/electronic_assembly    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/electronics/integrated/integrated_circuit_printer/upgraded    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/electronics/integrated/integrated_circuit_printer/debug    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/electronics/integrated/integrated_circuit_printer    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/electronics/integrated/wirer    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/electronics/integrated/debugger    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/electronics/integrated    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/electronics    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/mmi/digital/posibrain    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/mmi/digital/robot    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/mmi/digital    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/mmi/radio_enabled    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/mmi    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/robotanalyzer    obj;item;divice    blacklisted=0    spawn_value=1.93364   spawn_price=52   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/toner    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/camera_film    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/camera    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/makeshift_centrifuge    obj;item;divice    blacklisted=0    spawn_value=2   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/makeshift_electrolyser    obj;item;divice    blacklisted=0    spawn_value=2   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/destTagger    obj;item;divice    blacklisted=0    spawn_value=2   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/science_tool    obj;item;divice;science    blacklisted=0    spawn_value=6.25   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/gps/science    obj;item;divice    blacklisted=0    spawn_value=6.66667   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/gps/engineering    obj;item;divice    blacklisted=0    spawn_value=6.66667   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/gps/mining    obj;item;divice    blacklisted=0    spawn_value=6.66667   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/gps/traitor    obj;item;divice    blacklisted=1    spawn_value=6.66667   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/gps/locator    obj;item;divice    blacklisted=0    spawn_value=6.66667   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/gps    obj;item;divice    blacklisted=0    spawn_value=6.66667   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/measuring_tape    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/ano_scanner    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/core_sampler    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/depth_scanner    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/beacon_locator    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/shield_diffuser    obj;item;divice    blacklisted=0    spawn_value=8.53533   spawn_price=52   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/spaceflare    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/synthesized_instrument/guitar/multi    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/synthesized_instrument/guitar    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/synthesized_instrument/synthesizer    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/synthesized_instrument/trumpet    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/synthesized_instrument/violin    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/synthesized_instrument    obj;item;divice    blacklisted=0    spawn_value=10   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/device/antibody_scanner    obj;item;divice    blacklisted=0    spawn_value=2   spawn_price=1   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/balloon    obj;item;toy    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/blink    obj;item;toy    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/spinningtoy    obj;item;toy    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/crossbow    obj;item;toy;toy_weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/ammo/crossbow    obj;item;toy    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/ammo    obj;item;toy    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/sword    obj;item;toy;toy_weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/katana    obj;item;toy;toy_weapon    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/snappop    obj;item;toy    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/waterflower/flags    obj;item;toy    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/waterflower    obj;item;toy    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/bosunwhistle    obj;item;toy    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/prize/ripley    obj;item;toy    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/prize/fireripley    obj;item;toy    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/prize/deathripley    obj;item;toy    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/prize/gygax    obj;item;toy    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/prize/durand    obj;item;toy    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/prize/honk    obj;item;toy    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/prize/marauder    obj;item;toy    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/prize/seraph    obj;item;toy    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/prize/mauler    obj;item;toy    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/prize/odysseus    obj;item;toy    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/prize/phazon    obj;item;toy    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/figure/excelsior    obj;item;toy;toy_figure    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/figure/serbian    obj;item;toy;toy_figure    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/figure/acolyte    obj;item;toy;toy_figure    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/figure/carrion    obj;item;toy;toy_figure    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
/obj/item/toy/figure/roach    obj;item;toy;toy_figure    blacklisted=0    spawn_value=10   spawn_price=0   prob_accompanying_obj=100    accompanying_objs=nothing
